"506","Tyler Badie","RB","DEN","-","2.3","7","-1.4","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","2.6","7.9"
"507","Skylar Thompson","QB","PIT","-","3.6","4.3","-","-","-","-","-","BYE","-","-","0","-","-","-","-","-","-","2.6","7.9"
"508","Gerald Everett","TE","FA","0.4","1.1","0","0","3.2","0","-","0.8","1","0","0","0","0","0","0","1.1","0","0","0.4","7.6"
"508","Peyton Hendershot","TE","FA","-","0","-","-","-","-","-","-","1.4","1.1","1.6","0","-","-","-","-","0","3.5","1.1","7.6"
"510","Tucker Fisk","TE","LAC","-","-","-","-","BYE","-","-","-","-","0","1.1","1.2","0.6","0.5","1.2","1.5","1.3","0","0.8","7.4"
"511","E.J. Jenkins","TE","PHI","0","0","-","-","BYE","-","-","-","0","-","-","-","-","0","0","0","0","7.2","0.9","7.2"
"512","Davis Allen","TE","LAR","0","-","-","-","0","BYE","0","0","1","5.9","0","0","0","0","0","0","0","0","0.5","6.9"
"512","Britain Covey","WR","LAR","0","5.3","1.6","-","-","BYE","-","-","-","-","-","0","0","-","-","-","-","-","1.4","6.9"
"514","Tyquan Thornton","WR","KC","3.7","0","0","0","0","BYE","-","3","-","-","-","-","-","-","-","-","-","-","1.1","6.7"
"514","Tip Reiman","TE","ARI","0","0","0","0","1","0","0.6","0","0","0","BYE","0","1.4","1.9","1.8","0","0","0","0.4","6.7"
"516","Sione Vaki","RB","DET","0","2.2","0","-","BYE","0.5","0","0","-","0","0.9","0","-","-","0","3","0","-","0.6","6.6"
"517","Keaton Mitchell","RB","BAL","-","-","-","-","-","-","-","-","-","0","0","-","-","BYE","-","-","5.3","1","1.6","6.3"
"518","Ben Sims","TE","GB","0","0","0","0","0","4.8","0.7","0","0","BYE","0","0","0","0.7","0","0","0","0","0.4","6.2"
"519","Kene Nwangwu","RB","NYJ","-","-","-","-","-","-","-","-","-","-","-","BYE","6","0","-","-","-","-","3","6"
"519","Jonathon Brooks","RB","CAR","-","-","-","-","-","-","-","-","-","-","BYE","0.7","5.6","-0.3","-","-","-","-","2","6"
"519","Ihmir Smith-Marsette","WR","NYG","-","-","0","0","0","0","0","0","0","0","BYE","0","0","0","0","0","6","0","0.4","6"
"522","Dee Eskridge","WR","MIA","-","-","3.5","0","-","BYE","-","1.1","0","-","-","-","-","0","-","-","1.3","-","1","5.9"
"523","Nikko Remigio","WR","KC","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0","0","0","5.8","1.2","5.8"
"524","Terrace Marshall Jr.","WR","PHI","-","-","-","-","BYE","-","-","-","-","-","0","-","0","1.1","1.2","0","3.3","0","0.8","5.6"
"524","Tim Jones","WR","MIN","0","-","0","0","0","0","0","2.5","1.5","0","0","-","0","0","0","0","1.6","0","0.4","5.6"
"526","Treylon Burks","WR","TEN","0.8","0","1.4","1.8","BYE","1.5","-","-","-","-","-","-","-","-","-","-","-","-","1.1","5.5"
"527","Mike Boone","RB","FA","0.7","-","-","-","-","-","-","-","-","-","-","-","-","-","1.4","0.1","1.1","2.1","1.1","5.4"
"527","J.J. Taylor","RB","HOU","-","-","1.3","1.8","-","-","-","-","2.3","0","-","-","-","BYE","-","-","-","-","1.4","5.4"
"527","Cody White","WR","SEA","-","-","-","-","-","-","-","-","5.4","BYE","0","0","0","-","-","-","-","-","1.4","5.4"
"530","Cam Grandy","TE","CIN","-","-","-","-","-","-","-","-","-","0.5","0","BYE","0","0","2.2","0","1.2","1.4","0.7","5.3"
"531","Greg Dulcich","TE","NYG","2.2","3.1","0","0","-","-","-","-","-","-","BYE","-","-","0","0","0","0","0","0.6","5.3"
"532","Dan Chisena","WR","FA","-","-","-","-","-","-","-","-","-","-","-","0","1.1","0","-","2.8","1.3","0","0.9","5.2"
"533","Xavier Smith","WR","LAR","-","-","0","0","1.6","BYE","3","0","0","0","0","0","0","0","0","0","0","0.6","0.3","5.2"
"534","Charlie Jones","WR","CIN","-1","0","0","0","0","0","6","0","-","-","-","BYE","-","-","-","-","-","-","0.6","5"
"535","Travis Homer","RB","CHI","1","0.6","-","-","-","-","BYE","-","0","0","0","0","0","2.6","0.7","-","-","-","0.5","4.9"
"535","Will Mallory","TE","IND","-","-","-","0","1.2","0","1","0","0","1.5","-","-","1.2","BYE","0","0","-","-","0.5","4.9"
"537","Carson Wentz","QB","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0.8","-","-","3.9","1.6","4.7"
"537","Deven Thompkins","WR","FA","-","-","-","-","-","-","-","-","-0.2","0","-","2.8","0","1.2","0","0.9","-","-","0.7","4.7"
"539","Alex Bachman","WR","LV","-","-","-","0","0","4.6","0","0","-","BYE","-","-","-","-","-","-","-","-","0.9","4.6"
"540","Allen Robinson II","WR","FA","-","-","0","-","-","0","-","0","0.7","0","1.2","0","0","0","0","0","2.6","-","0.4","4.5"
"541","Jacob Kibodi","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.4","4.4","4.4"
"542","David Bell","WR","CLE","-","4.2","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","4.2","4.2"
"543","Jude McAtamney","K","NYG","-","-","-","-","-","-","-","-","4","-","BYE","-","-","-","-","-","-","-","4","4"
"544","Jamari Thrash","WR","CLE","-","-","-","-","-","-","0","-","0","BYE","1.6","0","2.1","-","0","0","0","0","0.4","3.7"
"544","Malachi Corley","WR","NYJ","0","0.9","-","-","-","-","-","0","-0.2","0.7","1.5","BYE","0.8","-","-","-","-","-","0.5","3.7"
"546","Jermar Jefferson","RB","TEN","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","2.8","0.9","-","1.9","3.7"
"547","Dallin Holker","TE","FA","-","-","-","-","0","0","0","-","0","0","0","-","0","1.5","0","0","0","2.1","0.3","3.6"
"548","Dalvin Cook","RB","FA","-","-","-","-","-","-","-","2.7","0.8","-","-","-","-","-","-","-","-","-","1.8","3.5"
"549","Terrell Jennings","RB","NE","-","-","-","-","-","1.3","-","-","-","-","-","-","-","BYE","-","-","-","2","1.7","3.3"
"550","Ronnie Bell","WR","DET","0","0","1.7","-","0","-","1.5","0","-","0","-","0","-","-","-","-","-","-","0.4","3.2"
"550","Jase McClellan","RB","FA","-","-","-","-","-","-","1.7","-","-","-","1.5","-","-","-","-","-","0","-","1.1","3.2"
"552","Taylor Heinicke","QB","LAC","-","-","1","-","BYE","-","-","-","-","-","-","-","-","1.2","0.2","-","0.8","-","0.8","3.1"
"553","Rasheen Ali","RB","BAL","-","-","-","-","-","-","-","-","-","-","-","-","0","BYE","3.2","0.2","-0.3","0","0.6","3.1"
"553","Tanner Conner","TE","MIA","0","0","0.6","2.5","0","BYE","-","-","0","0","-","-","-","-","-","-","-","-","0.4","3.1"
"555","Austin Trammell","WR","JAC","-","-","-","-","-","-","-","-","3","-","-","BYE","-","-","-","-","-","-","3","3"
"555","Trenton Irwin","WR","JAC","1.1","1","-","-","-","0","-","0.9","0","0","0","BYE","-","-","-","-","-","-","0.4","3"
"555","Jaheim Bell","TE","NE","-","0","-","-","-","0","0","0","0.6","0","0","0","0","BYE","0","0","0","2.4","0.2","3"
"558","Josiah Deguara","TE","ARI","-","-","1.3","0","0.7","0","0","0","0","-","0","-","-","0","0","0.9","0","0","0.2","2.9"
"559","Anthony Gould","WR","IND","0","0","0","-","-","-","-","-","-","-","-","-","0","BYE","2.8","0","0","0","0.4","2.8"
"559","Blake Watson","RB","DEN","-","-","-","-","0","-","-","0","-","-","-","-","-","BYE","-","2.8","-","-","0.9","2.8"
"561","Mason Kinsey","WR","TEN","-","-","-","-","BYE","-","-","0","-","-","-","-","-","0","1.6","1.1","0","0","0.5","2.7"
"561","Shane Zylstra","TE","DET","-","-","-","-","BYE","-","0","0","0","0","2.7","0","0","0","0","0","0","0","0.2","2.7"
"563","Hendon Hooker","QB","DET","-","-","-","-","BYE","0.7","-","0.2","-","-","1.8","-","-","-","-","-","-","-","0.9","2.7"
"564","MarShawn Lloyd","RB","GB","-","2.3","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","2.3","2.3"
"565","Jonathan Ward","RB","NYG","-","-","-","-","0.9","1.3","0","0","-","-","BYE","-","-","-","-","-","-","-","0.6","2.2"
"565","Isaiah Hodgins","WR","SF","-","-","-","-","0","1","-","-","BYE","1.2","-","-","-","-","-","-","-","-","0.7","2.2"
"565","Chris Blair","WR","ATL","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","2.2","0","0","0.7","2.2"
"565","Ian Thomas","TE","LV","-","-","-","-","-","0","1.4","0","0","0.8","-","-","-","-","-","-","-","-","0.4","2.2"
"569","Anthony Miller","WR","BAL","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","0","2.1","-","1.1","2.1"
"569","Grant DuBose","WR","FA","0","1.8","-","-","-","-","-","-","-","-","-","-","-","-","0.3","-","-","-","0.7","2.1"
"571","Jack Stoll","TE","NO","-","-","0","0.9","-","0","0","1.1","0","0","-","BYE","-","-","-","0","0","-","0.2","2"
"572","Eric Tomlinson","TE","FA","0","0","0","0","-","0","1.2","0","0.7","-","-","-","-","-","0","-","-","-","0.2","1.9"
"572","Casey Washington","WR","ATL","-","-","-","-","-","-","1.9","-","-","-","0","BYE","-","-","-","-","-","-","1","1.9"
"574","Brevin Jordan","TE","HOU","0.8","0.9","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0.9","1.7"
"574","Aaron Shampklin","RB","FA","-","-","-","0.5","1.4","-0.2","-","-","-","-","-","-","-","-","-","-","-","-","0.6","1.7"
"574","Javon Baker","WR","NE","-","0","-","-","-","-","-","0","0","0","0","0","0","BYE","-","0","0","1.7","0.2","1.7"
"574","Feleipe Franks","QB","ATL","0","0","0","0","0","0","0","-","-","0","-","0","0","0","0","0","0","1.7","0.1","1.7"
"578","Trent Taylor","WR","SF","-","-","-","-","0","-","-","-","BYE","-","-","-","-","-","-","-","-","1.6","0.8","1.6"
"578","Isaiah Williams","WR","CIN","-","-","-","-","-","-","-","1.6","0","-","-","BYE","0","0","0","0","0","0","0.2","1.6"
"580","James Proche II","WR","TEN","-","0","0","0.8","0","-","-","-","-","-","-","-","-","2.8","-2","0","0","0","0.2","1.6"
"581","Myles Gaskin","RB","FA","-0.3","-","0","0","1.8","-","-","-","-","-","-","-","-","-","-","-","-","-","0.4","1.5"
"582","Cody Schrader","RB","LAR","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","1.4","1.4","1.4"
"582","Brandon Johnson","WR","PIT","-","-","-","-","1.4","-","0","0","BYE","-","-","-","-","-","-","-","-","-","0.5","1.4"
"582","Kendric Pryor","WR","CIN","-","-","-","-","-","-","-","-","1.4","-","-","BYE","-","-","-","-","-","0","0.7","1.4"
"582","George Holani","RB","SEA","-","-","-","-","-","-","-","-","-","BYE","-","-","-","0.4","1","-","0","-","0.5","1.4"
"586","Nick Mullens","QB","JAC","-","-","0","-","1","-","-","-","-","-","-","0.6","-","-0.2","-","-","-","-","0.3","1.3"
"587","Chris Collier","RB","LV","-","-","-","-","0","-","0","0","0","BYE","-","-","-","-","-","-","0.6","0.7","0.2","1.3"
"588","Ramel Keyton","WR","FA","-","-","-","-","-","-","-","-","1.2","-","0","0","-","0","0","0","0","0","0.2","1.2"
"588","Geoff Swaim","TE","FA","-","-","0","0","0","0","0","1.2","0","-","0","-","-","-","-","-","-","-","0.2","1.2"
"588","Jared Wiley","TE","KC","0","1.2","0","0","0","BYE","0","0","-","-","-","-","-","-","-","-","-","-","0.2","1.2"
"588","John Samuel Shenker","TE","FA","-","-","-","0","0","0","0","1.2","-","-","-","-","-","-","-","0","0","-","0.2","1.2"
"592","Mike White","QB","BUF","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","1.1","1.1","1.1"
"592","Kameron Johnson","WR","TB","0","-","-","0","0","0","-","-","-","-","BYE","-","-","-","-","-","1.1","-","0.2","1.1"
"592","Collin Johnson","WR","LV","-","0","0","-","-","-","-","-","-","BYE","-","0","0","1.1","0","0","0","0","0.1","1.1"
"592","Tyreik McAllister","RB","FA","0","-","-","1.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.6","1.1"
"592","Jaelon Darden","WR","FA","0","-","-","-","-","1.1","0","0","0","-","-","-","0","0","0","0","0","0","0.1","1.1"
"592","John Ross","WR","FA","-","-","-","1.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.1","1.1"
"592","David Martin-Robinson","TE","TEN","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","0","1.1","0","0","0.2","1.1"
"599","Tyler Scott","WR","CHI","-","0","0","0","0","0","BYE","-","0","-","0","-","-","-","1","0","0","0","0.1","1"
"599","Jody Fortson Jr.","TE","FA","-","-","-","-","1","-","0","0","-","-","-","-","-","-","-","-","-","-","0.3","1"
"599","Ross Dwelley","TE","SF","0","0","0","0","-","0","0","0","0","-","1","-","0","0","0","0","-","0","0.1","1"
"599","Robbie Chosen","WR","SF","0","1","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0.5","1"
"599","Zach Davidson","TE","BUF","-","-","-","-","-","-","-","-","-","-","1","BYE","0","0","-","-","-","-","0.3","1"
"604","Josh Johnson","QB","WAS","-","-","-","0","-","-","0","-","0.2","-","-","-","-","BYE","-0.1","-","0.6","0","0.1","0.8"
"605","Kyle Allen","QB","DET","-","-","-","-","0.8","-","-","-","-","-","-","-","-","-","-","-","-","-","0.8","0.8"
"606","Tyrion Davis-Price","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.7","-","0.7","0.7"
"606","Marcedes Lewis","TE","FA","0","0","0","0","0","0.7","-","0","0","0","0","0","0","0","0","0","0","0","0","0.7"
"606","John FitzPatrick","TE","GB","-","-","-","-","-","-","-","0","0","BYE","0","0.7","-","0","0","0","0","0","0.1","0.7"
"606","Reggie Gilliam","RB","BUF","0","0","0","0","0","0","-","0","-","-","0","BYE","0","0","0","0","0.3","0.4","0.1","0.7"
"610","Chris Oladokun","QB","KC","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0.5","0.5","0.5"
"611","Jarrett Stidham","QB","DEN","-","-","-","-","-","-","-0.2","-","-","-","0","-","-","BYE","-","-","-","0.7","0.2","0.5"
"612","Velus Jones Jr.","WR","NO","0.4","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","-","0.2","0.4"
"612","Ke'Shawn Vaughn","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0.4","-","-","-","-","0.4","0.4"
"614","Brycen Tremayne","WR","CAR","-","-","-","-","0.3","-","-","-","-","-","BYE","-","-","-","-","-","0","-","0.2","0.3"
"614","Darrynton Evans","RB","BUF","-","-","-","-","0","-","-","-","-","-","-","BYE","-","0.3","-","-","-","-","0.2","0.3"
"616","British Brooks","RB","HOU","0","-","0.2","0","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0.1","0.2"
"616","Joshua Kelley","RB","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0.2","0.1","0.2"
"618","Sam Howell","QB","MIN","-","-","-","0","-","BYE","0","-","-","-","-","-","-","-","0.2","-","-","-","0.1","0.2"
"619","Skyy Moore","WR","KC","0","0","0","0","0","BYE","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Jack Westover","TE","NE","-","-","-","-","-","-","-","-","-","-","-","0","-","BYE","-","-","-","0","0","0"
"619","Irvin Charles","WR","NYJ","-","0","0","0","0","0","0","0","0","0","0","BYE","0","-","-","-","-","-","0","0"
"619","Joshua Cephus","WR","JAC","-","-","-","-","-","-","-","-","-","-","-","BYE","-","0","-","-","-","-","0","0"
"619","Irv Smith Jr.","TE","HOU","-","-","-","-","-","-","-","-","-","-","-","-","0","BYE","0","0","0","0","0","0"
"619","Stephen Sullivan","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"619","Tyler Mabry","TE","CAR","-","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","0","0"
"619","Seth Williams","WR","LV","-","-","-","-","-","-","-","-","-","BYE","0","-","-","0","-","-","-","-","0","0"
"619","James Mitchell","TE","CAR","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"619","Jalen Guyton","WR","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Kazmeir Allen","WR","WAS","-","-","-","-","-","-","-","-","-","-","-","0","-","BYE","-","-","-","-","0","0"
"619","Maurice Alexander","WR","CHI","-","-","-","-","-","-","BYE","-","-","-","-","-","0","0","-","-","-","-","0","0"
"619","Bryce Ford-Wheaton","WR","NYG","-","0","0","-","0","-","0","-","-","-","BYE","-","0","0","-","-","-","-","0","0"
"619","Braxton Berrios","WR","HOU","0","0","0","0","0","-","0","-","-","-","-","-","-","BYE","-","0","0","-","0","0"
"619","Laquon Treadwell","WR","IND","-","-","-","-","-","-","-","-","-","-","-","-","0","BYE","-","-","-","-","0","0"
"619","Brenden Bates","TE","CLE","-","0","0","0","0","-","-","-","-","BYE","-","-","-","-","-","-","0","0","0","0"
"619","Jared Wayne","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0","-","0","0"
"619","Parker Hesse","TE","FA","0","0","0","0","-","0","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Jabari Small","RB","DET","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Keilan Robinson","RB","PHI","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","-","-","0","0","0","0"
"619","Trishton Jackson","WR","ARI","-","0","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"619","Adam Prentice","RB","FA","0","0","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0"
"619","Dez Fitzpatrick","WR","LAC","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"619","Kaden Davis","WR","CLE","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0","0"
"619","Ko Kieft","TE","TB","0","0","0","0","0","0","0","0","0","0","BYE","0","0","0","0","0","0","0","0","0"
"619","Chris Moore","WR","WAS","0","0","0","0","0","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0"
"619","Jakob Johnson","RB","HOU","-","0","0","0","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0"
"619","Avery Williams","RB","PHI","0","0","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0"
"619","John Kelly Jr.","RB","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Nick Muse","TE","PHI","0","0","-","-","BYE","-","-","-","-","-","-","0","0","-","-","-","-","-","0","0"
"619","Emory Jones","QB","ATL","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","-","0","0"
"619","Trayveon Williams","RB","CLE","-","0","0","0","-","-","-","-","0","0","-","-","-","-","-","0","0","0","0","0"
"619","Tom Kennedy","WR","DET","0","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0","0","-","0","0"
"619","Alex Erickson","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0"
"619","Tanner McLachlan","TE","CIN","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","0","0","-","0","0"
"619","Brandon Smith","WR","NYJ","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","-","-","-","0","0"
"619","Zack Kuntz","TE","NYJ","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","-","-","-","0","0"
"619","Thomas Odukoya","TE","TEN","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"619","Nyheim Miller-Hines","RB","LAC","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","-","-","0","-","0","0"
"619","Baylor Cupp","TE","BAL","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","0"
"619","C.J. Uzomah","TE","FA","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","-","0","0"
"619","Jack Browning","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0"
"619","Colson Yankoff","TE","WAS","-","0","-","0","0","-","0","-","-","-","-","-","-","BYE","-","-","-","-","0","0"
"619","Princeton Fant","TE","DAL","-","-","-","-","-","-","BYE","-","-","-","0","-","0","0","0","0","-","-","0","0"
"619","Brayden Willis","TE","SF","-","-","0","-","-","-","-","0","BYE","-","0","0","-","0","0","0","0","0","0","0"
"619","Quinton Bell","WR","MIA","0","0","0","0","0","BYE","0","-","0","0","0","0","0","0","0","0","0","0","0","0"
"619","Andrew Beck","TE","NYJ","-","-","-","-","0","0","0","-","-","-","-","BYE","-","-","-","0","-","-","0","0"
"619","Montrell Washington","WR","NYG","-","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","-","-","-","0","0"
"619","Gary Brightwell","RB","CIN","-","-","-","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","0"
"619","Anthony Firkser","TE","FA","0","-","-","-","-","0","-","0","-","-","-","-","0","-","0","0","-","-","0","0"
"619","Austin Reed","QB","CHI","0","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Cody Thompson","WR","FA","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Trevor Siemian","QB","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Jeff Driskel","QB","FA","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Dante Miller","RB","NYG","-","-","-","-","0","0","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"619","Troy Hairston II","RB","FA","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"619","KJ Hamler","WR","BUF","-","-","-","-","0","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","0"
"619","Jake Tonges","TE","SF","0","0","0","0","-","0","0","0","BYE","0","-","0","-","0","-","-","-","0","0","0"
"619","Jaylen Johnson","WR","LAC","-","-","-","-","BYE","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Deonte Harty","WR","FA","0","0","0","0","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Brenden Rice","WR","LAC","-","-","-","-","BYE","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Evan Hull","RB","PIT","-","-","-","-","-","-","0","-","BYE","-","-","-","-","-","-","-","-","-","0","0"
"619","Teagan Quitoriano","TE","ATL","-","-","-","-","-","0","0","0","0","0","0","0","-","-","-","-","-","-","0","0"
"619","Justin Shorter","WR","LV","-","-","-","-","-","-","0","0","0","BYE","0","0","0","-","-","-","0","-","0","0"
"619","Equanimeous St. Brown","WR","SF","-","-","-","-","-","0","0","0","BYE","-","-","-","-","-","-","-","-","-","0","0"
"619","D.J. Williams","RB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Xavier Weaver","WR","ARI","-","-","-","-","-","0","-","-","-","-","BYE","-","-","-","-","-","-","0","0","0"
"619","La'Mical Perine","RB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Roman Wilson","WR","PIT","-","-","-","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","-","0","0"
"619","Jaren Hall","QB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Jalen Cropper","WR","DAL","-","-","-","-","-","-","BYE","-","-","0","-","-","-","-","-","-","-","-","0","0"
"619","Jalen Virgil","WR","BUF","-","-","-","-","-","-","-","0","0","0","0","BYE","0","0","-","0","-","-","0","0"
"619","Khari Blasingame","RB","FA","0","-","-","-","-","0","-","-","-","-","-","-","-","0","-","0","-","-","0","0"
"619","Sam Hartman","QB","WAS","0","-","-","-","-","-","-","-","-","-","-","-","0","BYE","-","-","-","-","0","0"
"619","Brady Russell","TE","SEA","0","0","0","0","0","0","0","0","0","BYE","-","-","0","0","-","-","-","-","0","0"
"619","Robert Tonyan","TE","KC","-","-","0","0","0","BYE","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Jordan Matthews","TE","FA","0","0","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"619","James Winchester","TE","KC","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"619","Keaontay Ingram","RB","KC","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Marquez Callaway","WR","FA","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","0","0"
"619","Leroy Watson IV","TE","MIN","-","-","-","-","-","0","-","0","0","0","-","-","-","-","-","-","-","-","0","0"
"619","Dareke Young","WR","SEA","0","-","0","0","-","-","0","0","0","BYE","-","0","-","0","0","0","0","0","0","0"
"619","Jordan Travis","QB","FA","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","C.J. Beathard","QB","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"619","Kendall Milton","RB","CIN","-","-","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","-","0","0","0"
"619","Justyn Ross","WR","FA","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","0","0"
"619","Mitchell Wilcox","TE","MIA","-","-","-","-","-","BYE","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"619","Elijah Cooks","WR","PHI","-","-","-","-","BYE","-","-","-","0","-","-","-","0","-","0","-","-","-","0","0"
"619","Jake Luton","QB","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Zach Pascal","WR","NYG","0","0","0","0","0","0","0","0","0","0","BYE","0","-","0","0","-","-","0","0","0"
"619","Rodney Williams","TE","FA","-","-","0","-","-","0","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"619","Travis Vokolek","TE","ARI","-","-","-","0","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"619","Justin Hardee Sr.","WR","FA","-","-","-","-","-","-","-","-","0","-","-","0","-","-","0","-","-","0","0","0"
"619","Erik Ezukanma","WR","MIA","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"713","Jermaine Jackson","WR","FA","-","-","-","-","-","-","0","0","-0.1","0","-","-","-","-","-","-","-","-","0","-0.1"
"714","Jake Browning","QB","CIN","-","-","-","-","-","-","-","0","-0.1","-","-","BYE","-","-","-","-0.1","-","-","-0.1","-0.2"
"714","Kyle Trask","QB","TB","-0.2","-","-","-","-","-","-","-","-","-","BYE","-","0.2","-","0","-","-0.2","-","-0.1","-0.2"
"716","Tyson Bagent","QB","CHI","-","-","-","-","-0.4","-0.3","BYE","-","-","-","-","-","-","0.2","0.2","-","-","-","-0.1","-0.3"
"717","Steven Sims Jr.","WR","SEA","0","0","0","-2","-","0","-","-","0","0","-","-","-","-","-","-","0","0","-0.2","-2"
"717","Dylan Laube","RB","LV","-","-","-","-","-","-2","-","-","-","BYE","-","0","0","-","0","-","0","0","-0.3","-2"
"719","Clayton Tune","QB","ARI","-","-2.6","-","-","-","-","0.2","-","0","-0.1","BYE","-","-","-","0.2","-","-","0.2","-0.3","-2.1"
"720","Kadarius Toney","WR","FA","-","-","-","-","-","-","-","-","-","-","-0.7","-","0.3","-2","-","-","-","-","-0.8","-2.4"
